model	loader	kind	cache_mode	metric	value	status
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	cold	init_ms	27940.818606999983	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	cold	decode_avg_ms	36.14172260004125	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	cold	decode_min_ms	35.94805000011547	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	cold	decode_max_ms	36.50014000004376	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	load_only	cold	init_ms	29992.667428000004	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	ttft	cold	init_ms	29871.336454000357	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	ttft	cold	first_token_ms	15.13815100042848	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	ttft	cold	ttft_ms	29886.474605000785	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	cold	init_ms	29958.94235600008	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	cold	decode_avg_ms	36.07314740011134	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	cold	decode_min_ms	35.878335000234074	OK
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	cold	decode_max_ms	36.41026300010708	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	load_only	cold	init_ms	29364.70625300035	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	cold	init_ms	29699.698588000047	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	cold	first_token_ms	15.153230999658263	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	cold	ttft_ms	29714.851818999705	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	cold	init_ms	29657.292495999627	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	cold	decode_avg_ms	35.91424680007549	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	cold	decode_min_ms	35.805510000045615	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	cold	decode_max_ms	36.14097399986349	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	load_only	cold	init_ms	30870.197727999766	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	cold	init_ms	30856.642421000288	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	cold	first_token_ms	15.174449999904027	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	cold	ttft_ms	30871.816871000192	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	cold	init_ms	30935.545029999957	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	cold	decode_avg_ms	36.26882639991891	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	cold	decode_min_ms	36.11159100000805	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	cold	decode_max_ms	36.4841539999361	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	load_only	cold	init_ms	30287.19618399964	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	cold	init_ms	30132.537412000147	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	cold	first_token_ms	14.956405000248196	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	cold	ttft_ms	30147.493817000395	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	cold	init_ms	30389.340081999762	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	cold	decode_avg_ms	36.053265600003215	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	cold	decode_min_ms	35.897263000151725	OK
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	cold	decode_max_ms	36.33399999989706	OK
Qwen/Qwen3-4B	native	load_only	warm	init_ms	74221.1046829998	OK
Qwen/Qwen3-4B	native	ttft	warm	init_ms	22399.533575000078	OK
Qwen/Qwen3-4B	native	ttft	warm	first_token_ms	11.937950000174169	OK
Qwen/Qwen3-4B	native	ttft	warm	ttft_ms	22411.471525000252	OK
Qwen/Qwen3-4B	native	steady_state_decode	warm	init_ms	22371.519775999786	OK
Qwen/Qwen3-4B	native	steady_state_decode	warm	decode_avg_ms	39.06788639997103	OK
Qwen/Qwen3-4B	native	steady_state_decode	warm	decode_min_ms	38.880507000158104	OK
